smart_5_raw_max,smart_5_raw_mean,smart_5_raw_cv,smart_5_raw_diff_mean,smart_5_raw_diff_max,smart_5_raw_diff_std,smart_5_raw_slope,smart_5_raw_skew,smart_5_raw_kurt,smart_5_raw_last,smart_187_raw_max,smart_187_raw_mean,smart_187_raw_cv,smart_187_raw_diff_mean,smart_187_raw_diff_max,smart_187_raw_diff_std,smart_187_raw_slope,smart_187_raw_skew,smart_187_raw_kurt,smart_187_raw_last,smart_188_raw_max,smart_188_raw_mean,smart_188_raw_cv,smart_188_raw_diff_mean,smart_188_raw_diff_max,smart_188_raw_diff_std,smart_188_raw_slope,smart_188_raw_skew,smart_188_raw_kurt,smart_188_raw_last,smart_198_raw_max,smart_198_raw_mean,smart_198_raw_cv,smart_198_raw_diff_mean,smart_198_raw_diff_max,smart_198_raw_diff_std,smart_198_raw_slope,smart_198_raw_skew,smart_198_raw_kurt,smart_198_raw_last,smart_197_raw_max,smart_197_raw_mean,smart_197_raw_cv,smart_197_raw_diff_mean,smart_197_raw_diff_max,smart_197_raw_diff_std,smart_197_raw_slope,smart_197_raw_skew,smart_197_raw_kurt,smart_197_raw_last,smart_241_raw_max,smart_241_raw_mean,smart_241_raw_cv,smart_241_raw_diff_mean,smart_241_raw_diff_max,smart_241_raw_diff_std,smart_241_raw_slope,smart_241_raw_skew,smart_241_raw_kurt,smart_241_raw_last,smart_12_raw_max,smart_12_raw_mean,smart_12_raw_cv,smart_12_raw_diff_mean,smart_12_raw_diff_max,smart_12_raw_diff_std,smart_12_raw_slope,smart_12_raw_skew,smart_12_raw_kurt,smart_12_raw_last,smart_7_raw_max,smart_7_raw_mean,smart_7_raw_cv,smart_7_raw_diff_mean,smart_7_raw_diff_max,smart_7_raw_diff_std,smart_7_raw_slope,smart_7_raw_skew,smart_7_raw_kurt,smart_7_raw_last,smart_4_raw_max,smart_4_raw_mean,smart_4_raw_cv,smart_4_raw_diff_mean,smart_4_raw_diff_max,smart_4_raw_diff_std,smart_4_raw_slope,smart_4_raw_skew,smart_4_raw_kurt,smart_4_raw_last,smart_193_raw_max,smart_193_raw_mean,smart_193_raw_cv,smart_193_raw_diff_mean,smart_193_raw_diff_max,smart_193_raw_diff_std,smart_193_raw_slope,smart_193_raw_skew,smart_193_raw_kurt,smart_193_raw_last,smart_190_raw_max,smart_190_raw_mean,smart_190_raw_cv,smart_190_raw_diff_mean,smart_190_raw_diff_max,smart_190_raw_diff_std,smart_190_raw_slope,smart_190_raw_skew,smart_190_raw_kurt,smart_190_raw_last,failure
0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17111E+11,116976840005.71428,0.0009237341689623113,47467729.333333336,73797312,21643155.11493855,47467729.333333336,-0.229048806,-1.483116462,1.17111E+11,30,30,0,0,0,0,0,0,0,30,945299394,938042612.5714285,0.006868093657414822,2744906.8333333335,5710842,1689015.9809755995,2744906.8333333335,-0.481228813,-1.41565099,945299394,31,31,0,0,0,0,0,0,0,31,2121,2118.714285714286,0.0010091450035126267,0.8333333333333334,2,0.752772652709081,0.8333333333333334,-0.342010871,-1.68984375,2121,33,31.857142857142858,0.021661250741688245,0,1,0.8944271909999159,0,0.17389652095427022,0.3359999999999985,32,1
35464,26557.714285714286,0.1692796808594417,2093.3333333333335,6520,2296.157021343851,2093.3333333333335,1.5442690461153377,2.2854690508585556,35464,159,119.71428571428571,0.1691889576919676,9.833333333333334,33,12.2542509631012,9.833333333333334,1.2691214774290804,2.0595510577085383,159,65537,65537,0,0,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21341E+11,1.21203E+11,0.0009465958823883631,51562661.333333336,79421416,19949467.017167978,51562661.333333336,-0.354141203,-1.217631457,1.21341E+11,15,15,0,0,0,0,0,0,0,15,662875925,652162125.4285715,0.012389669701682343,3638559,4234496,654045.6270976819,3638559,-0.023245034,-1.383212022,662875925,16,15.142857142857142,0.024959918028911232,0.16666666666666666,1,0.408248290463863,0.16666666666666666,2.6457513110645956,7.000000000000028,16,2039,2035.4285714285713,0.0011986420042531816,1.1666666666666667,2,0.9831920802501751,1.1666666666666667,-0.023608975,-0.8174208,2039,29,28.142857142857142,0.05201497850740913,-0.5,1,1.8708286933869707,-0.5,-2.122257359,4.735111111111104,25,1
31576,29365.714285714286,0.10713658997129864,1313.3333333333333,3568,1466.7507854665248,1313.3333333333333,-1.312891837,0.3356886741760805,31576,395,384.42857142857144,0.03798964420073467,6,17,6.603029607687671,6,-1.208499627,-0.111434159,395,0,0,0,0,0,0,0,0,0,0,152,152,0,0,0,0,0,0,0,152,152,152,0,0,0,0,0,0,0,152,64809275152,64613613872,0.002189547111636554,62547208,86827688,23443832.943557125,62547208,0.1794898955389131,-1.441553595,64809275152,8,8,0,0,0,0,0,0,0,8,741768621,728924003.5714285,0.012388912730897218,4036043,6088496,1437894.7499101595,4036043,0.2548883110420076,-1.326160543,741768621,8,8,0,0,0,0,0,0,0,8,937,934.2857142857143,0.0022884754659167838,0.8333333333333334,2,0.752772652709081,0.8333333333333334,0.34201087050970985,-1.68984375,937,35,34,0.01698089027028311,0,1,0.8944271909999159,0,0,3,34,1
2016,1912,0.042806162491555944,41.333333333333336,112,38.33884018416137,41.333333333333336,-0.588339435,0.7322487727696858,2016,200,190.14285714285714,0.03248079086584115,3,9,3.794733192202055,3,0.694243382416071,-0.225350335,200,0,0,0,0,0,0,0,0,0,0,1616,1544,0.030359923715452413,18.666666666666668,88,34.563950391508584,18.666666666666668,1.1691315014165182,-0.805297389,1616,1616,1544,0.030359923715452413,18.666666666666668,88,34.563950391508584,18.666666666666668,1.1691315014165182,-0.805297389,1616,1.39672E+11,139445698542.85715,0.0012051431916043631,77591636,112341664,33697348.49998042,77591636,-0.02082941,-1.21278693,1.39672E+11,12,12,0,0,0,0,0,0,0,12,183022293,174551978,0.04416786456165259,3516847.3333333335,5767389,1893590.056549481,3516847.3333333335,-0.665350285,-0.678748239,183022293,13,13,0,0,0,0,0,0,0,13,2534,2530.1428571428573,0.0009526321295499041,1.1666666666666667,2,0.408248290463863,1.1666666666666667,0.367276936135948,-0.503413061,2534,29,28.285714285714285,0.01725075886525185,0,1,0.8944271909999159,0,1.2296340919151605,-0.84,28,1
488,424,0.06975180192710324,13.333333333333334,56,21.86016163404714,13.333333333333334,2.216787784743345,4.998810232004759,488,14,11.428571428571429,0.09921567416492215,0.5,3,1.224744871391589,0.5,2.6457513110645894,6.9999999999999964,14,0,0,0,0,0,0,0,0,0,0,1224,501.7142857142857,0.6410415639392628,153.33333333333334,792,313.6741408957178,153.33333333333334,2.537299083744596,6.578403978839841,1224,1224,501.7142857142857,0.6410415639392628,153.33333333333334,792,313.6741408957178,153.33333333333334,2.537299083744596,6.578403978839841,1224,1.09725E+11,109571765508.57143,0.0010126533447146473,50819905.333333336,80888776,20402421.317091584,50819905.333333336,-0.08232031,-1.215418997,1.09725E+11,17,17,0,0,0,0,0,0,0,17,355302699,343477428.28571427,0.025269007926013012,3861199,5325057,1151337.4045191098,3861199,-0.042846564,-1.444569254,355302699,18,18,0,0,0,0,0,0,0,18,1575,1571.142857142857,0.0015341032593615524,1.1666666666666667,2,0.408248290463863,1.1666666666666667,0.36727693613634427,-0.503413061,1575,30,29.857142857142858,0.012659097182127224,0,1,0.6324555320336759,0,-2.645751311,7.000000000000039,30,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32312E+11,132158929147.42857,0.000848411980931461,53049149.333333336,65663192,12149577.985062735,53049149.333333336,-0.147062842,-0.989005894,1.32312E+11,15,15,0,0,0,0,0,0,0,15,492022076,483780670.4285714,0.014796186784138337,3608499.8333333335,9498063,2955317.2713261372,3608499.8333333335,-1.083190311,1.3939589110198778,492022076,15,15,0,0,0,0,0,0,0,15,2064,2060.4285714285716,0.0011840984037023731,1.1666666666666667,2,0.9831920802501751,1.1666666666666667,-0.023608975,-0.8174208,2064,35,34.285714285714285,0.014231876063832777,0,1,0.6324555320336759,0,1.2296340919151605,-0.84,35,1
48,37.714285714285715,0.2017675187417998,2.6666666666666665,8,4.1311822359545785,2.6666666666666665,0.763586659570766,-1.686980609,48,4,2.857142857142857,0.37416573867739417,0.3333333333333333,2,0.816496580927726,0.3333333333333333,0.3741657386773939,-2.8,4,17180131332,14725826856,0.1559023911155809,715838805.5,4295032833,1753439811.5584123,715838805.5,0.374165738677394,-2.8,17180131332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02138E+11,101956875915.42857,0.0013802797335030457,61319510.666666664,87883272,24535785.845464062,61319510.666666664,0.09173730664615853,-1.647165994,1.02138E+11,5,5,0,0,0,0,0,0,0,5,8810250794,8795583438.571428,0.0013643860828872932,5695229.666666667,10912409,2765220.139879765,5695229.666666667,-0.432200021,-0.534295051,8810250794,5,5,0,0,0,0,0,0,0,5,1825,1820.4285714285713,0.0019769749276927133,1.5,3,0.8366600265340756,1.5,0.08274491424335471,-2.059807526,1825,37,36.142857142857146,0.019092722985756833,0,2,1.4142135623730951,0,-0.173896521,0.3360000000000074,36,1
5992,2729.1428571428573,0.5272157717239331,636,3784,1542.2269612479222,636,2.645270350280926,6.998054624392628,5992,405,263.85714285714283,0.2640416933565692,32.166666666666664,107,38.98418482752547,32.166666666666664,1.7089235360502921,2.8406004648689045,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94204902704,94026417072,0.001328422266723552,58026665.333333336,72931400,12701575.863564814,58026665.333333336,0.06495143380875797,-1.164204213,94204902704,9,9,0,0,0,0,0,0,0,9,624235435,610657044.5714285,0.015002602005982477,4214343.166666667,6598417,1554103.5711019284,4214343.166666667,0.2595190681009516,-1.213463982,624235435,10,10,0,0,0,0,0,0,0,10,1344,1341,0.0016109223709688941,1,1,0,1,0,-1.2,1344,35,34.285714285714285,0.014231876063832777,0,1,0.8944271909999159,0,1.22963409191516,-0.84,34,1
0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,72,72,72,0,0,0,0,0,0,0,72,84121312800,84005794896,0.0011971741177416659,44530016,94481936,26012929.355667546,44530016,-0.590613937,-1.150807542,84121312800,3,2.142857142857143,0.17638342073763938,0.16666666666666666,1,0.408248290463863,0.16666666666666666,2.645751311064591,7.000000000000002,3,73892600,57727912.28571428,0.17885345530932723,4975637.333333333,8056706,1967110.1429709184,4975637.333333333,0.2711049218316835,-0.588482568,73892600,3,2.142857142857143,0.17638342073763938,0.16666666666666666,1,0.408248290463863,0.16666666666666666,2.645751311064591,7.000000000000002,3,1024,1020.1428571428571,0.0023627037734852757,1.1666666666666667,2,0.408248290463863,1.1666666666666667,0.36727693613634427,-0.503413061,1024,28,24.142857142857142,0.0734300215739104,0.6666666666666666,4,1.7511900715418263,0.6666666666666666,2.2152805847388644,5.299173553719013,28,1
432,432,0,0,0,0,0,0,0,432,60,59.57142857142857,0.008972799488666527,0.16666666666666666,1,0.408248290463863,0.16666666666666666,-0.374165739,-2.8,60,65537,65537,0,0,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29477E+11,129323501257.14285,0.0008962415402798287,53521729.333333336,73353224,18584076.58413728,53521729.333333336,-0.045737953,-1.164104669,1.29477E+11,9,9,0,0,0,0,0,0,0,9,239545749,228919304.14285713,0.02983194465482046,3223149.3333333335,5628305,1452466.4696077039,3223149.3333333335,0.4680107950077905,-0.748637889,239545749,10,10,0,0,0,0,0,0,0,10,1978,1975.857142857143,0.0009878245261571443,0.8333333333333334,1,0.408248290463863,0.8333333333333334,-0.28819549,-1.446375,1978,28,28,0,0,0,0,0,0,0,28,1
368,354.2857142857143,0.036209587613941364,4,24,9.797958971132712,4,0.3741657386773967,-2.8,368,112,85,0.29739352140622444,8,45,18.16590212458495,8,0.367400857001421,-2.7910732,112,30065491979,14112353723.714285,0.8735430397496342,4295076524.333333,21475295239,8590111541.944168,4295076524.333333,0.42896396395068326,-2.594036513,30065491979,2040,872,0.9255451588911959,301.3333333333333,1296,522.6557821995914,301.3333333333333,0.5385341070542915,-2.159408997,2040,2040,872,0.9255451588911959,301.3333333333333,1296,522.6557821995914,301.3333333333333,0.5385341070542915,-2.159408997,2040,1.47674E+11,147554745316.57144,0.0006586537589173938,44653622.666666664,63151624,12556946.913849443,44653622.666666664,-0.342916518,-1.124869016,1.47674E+11,20,20,0,0,0,0,0,0,0,20,5052351567,2591315671,0.8878802626809699,718474813.3333334,4298007556,1753606107.8179598,718474813.3333334,0.37415959776606283,-2.799988885,5052351567,21,21,0,0,0,0,0,0,0,21,2464,2461.5714285714284,0.0009339839208073287,1,2,0.8944271909999159,1,-0.416149805,-1.24660336,2464,33,32.285714285714285,0.01511349670495516,0.16666666666666666,1,0.752772652709081,0.16666666666666666,1.2296340919151605,-0.84,33,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76454284448,76276789392,0.0017706999100538861,59044982.666666664,89825576,20890574.344154146,59044982.666666664,0.020253636624148218,-1.600661333,76454284448,3,3,0,0,0,0,0,0,0,3,182591338,171150186.14285713,0.04848734710317381,3683479.1666666665,6500181,1606822.4322971618,3683479.1666666665,0.12887281107028833,-1.551430571,182591338,3,3,0,0,0,0,0,0,0,3,776,773.1428571428571,0.003026770725623458,1,2,0.6324555320336759,1,0.08918136771494212,-1.444672968,776,33,32.285714285714285,0.01511349670495516,0,1,0.8944271909999159,0,1.2296340919151605,-0.84,32,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99746944720,99651124976,0.0007955729347686698,35767070.666666664,50109184,14129242.878518447,35767070.666666664,-0.374364252,-1.25820089,99746944720,8,8,0,0,0,0,0,0,0,8,443511608,433587713.85714287,0.01744546800233989,3399566,5620721,1361745.285417798,3399566,-0.215523572,-1.356087377,443511608,9,9,0,0,0,0,0,0,0,9,1355,1351,0.0020044506303074166,1.1666666666666667,3,1.3291601358251257,1.1666666666666667,0.28199141569810765,-1.47768595,1355,47,46.285714285714285,0.010542130417653908,0,1,0.6324555320336759,0,1.22963409191516,-0.84,46,1
1368,195.42857142857142,2.6457513110645907,228,1368,558.4836613545646,228,2.6457513110645907,7.000000000000002,1368,17,2.4285714285714284,2.6457513110645907,2.8333333333333335,17,6.940220937885671,2.8333333333333335,2.64575131106459,6.999999999999998,17,4295426076,4295426076,0,0,0,0,0,0,0,4295426076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27324E+11,127181446786.28572,0.0007508147839834312,43739532,55739512,12754456.998368531,43739532,0.2329021628119349,-1.107545402,1.27324E+11,9,9,0,0,0,0,0,0,0,9,239324073,224755035.2857143,0.04780480672280517,4446972.833333333,9284616,2581875.0862769033,4446972.833333333,0.2696414439091256,-1.966789895,239324073,9,9,0,0,0,0,0,0,0,9,2329,2325.5714285714284,0.0009569237623562399,1,2,1.0954451150103321,1,0.2488754864142838,-0.944378698,2329,36,34.57142857142857,0.028228514506775756,-0.5,1,0.8366600265340756,-0.5,-0.276667671,0.041999999999994486,33,1
0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36610967968,36468988953.14286,0.0028794163351227374,50344545.333333336,91455976,32605376.26178492,50344545.333333336,-0.069826564,-0.630835691,36610967968,3,3,0,0,0,0,0,0,0,3,605853533,599729724.5714285,0.007575172756313729,2101345.3333333335,3175622,1055599.9679703796,2101345.3333333335,-0.011318131,-1.15696378,605853533,3,3,0,0,0,0,0,0,0,3,297,294,0.007347778569623425,1,1,0,1,0,-1.2,297,33,32.142857142857146,0.011758894715842625,0,1,0.6324555320336759,0,2.645751311064555,6.999999999999826,32,1
22912,9174.857142857143,0.8118275292446211,3241.3333333333335,9248,3795.18656546245,3241.3333333333335,1.399193004773171,0.7221740611426295,22912,127,42.285714285714285,1.0123642132252297,18.833333333333332,54,23.92000557413536,18.833333333333332,1.670146843196927,2.1639346236391024,127,0,0,0,0,0,0,0,0,0,0,56,16,1.118033988749895,8,40,16,8,2.504396134799764,6.359999999999999,56,56,16,1.118033988749895,8,40,16,8,2.504396134799764,6.359999999999999,56,1.32896E+11,132788434309.71428,0.0007097453946555413,41637500,62888512,21888203.44269766,41637500,-0.297666817,-1.251872052,1.32896E+11,12,12,0,0,0,0,0,0,0,12,561775618,552479454.8571428,0.016203195286823624,4131199.5,8338933,2647166.0961590414,4131199.5,-0.832356215,-0.059114527,561775618,13,12.142857142857142,0.031126486012524594,0.16666666666666666,1,0.408248290463863,0.16666666666666666,2.6457513110645956,7.000000000000028,13,2160,2156.285714285714,0.0010614031925001474,1.1666666666666667,2,0.752772652709081,1.1666666666666667,0.32889021778847843,0.0638677685951139,2160,29,28.285714285714285,0.0393377826449425,-0.333333333,1,1.0327955589886446,-0.333333333,-1.783607653,3.2307692307692175,26,1
24,24,0,0,0,0,0,0,0,24,317,239.71428571428572,0.14229924892905058,15.5,88,35.54011817650583,15.5,2.63547029760649,6.959110670961138,317,0,0,0,0,0,0,0,0,0,0,288,269.7142857142857,0.053374134541500515,8,32,13.386560424545209,8,-1.569088744,4.287197231833918,288,288,269.7142857142857,0.053374134541500515,8,32,13.386560424545209,8,-1.569088744,4.287197231833918,288,1.27603E+11,127532087738.28572,0.0004311953175480824,24961480,41423240,12805340.325837435,24961480,-0.011077604,-1.183287824,1.27603E+11,12,12,0,0,0,0,0,0,0,12,430695442,426238577.5714286,0.008481911733874574,1618110.8333333333,2563199,864536.9133771944,1618110.8333333333,-0.117606369,-1.275136018,430695442,14,13.142857142857142,0.028758166424615116,0.16666666666666666,1,0.408248290463863,0.16666666666666666,2.6457513110645956,7.000000000000028,14,2091,2087.8571428571427,0.0010133360652992618,1,2,0.6324555320336759,1,0.2594583002273199,-0.794748755,2091,23,22,0.045454545454545456,-0.5,1,1.378404875209022,-0.5,-1.4,3,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91287585840,91175959944,0.0009192624072095845,38800137.333333336,56175584,15567339.952851271,38800137.333333336,-0.043716882,-1.116993432,91287585840,5,5,0,0,0,0,0,0,0,5,338980726,329991163,0.019794219144685862,2942996.5,5589944,1506498.7751924326,2942996.5,0.256356028539373,-1.250932971,338980726,5,5,0,0,0,0,0,0,0,5,1144,1141.7142857142858,0.0016552498192346037,0.8333333333333334,2,0.752772652709081,0.8333333333333334,-0.050798425,-1.09088,1144,27,26.285714285714285,0.018563316604999273,0,1,0.6324555320336759,0,1.22963409191516,-0.84,26,1
408,171.42857142857142,1.1202777433396696,65.33333333333333,280,112.8444356920919,65.33333333333333,0.4905534450683662,-2.420399829,408,8,3.2857142857142856,1.2513382880049244,1.3333333333333333,7,2.8047578623950176,1.3333333333333333,0.3991513459617154,-2.714694703,8,0,0,0,0,0,0,0,0,0,0,8,3.4285714285714284,1.247219128924647,1.3333333333333333,8,3.265986323710904,1.3333333333333333,0.3741657386773941,-2.8,8,8,3.4285714285714284,1.247219128924647,1.3333333333333333,8,3.265986323710904,1.3333333333333333,0.3741657386773941,-2.8,8,68719469800,68599775779.42857,0.0013491308339297005,41597938.666666664,55967904,12563813.337995922,41597938.666666664,-0.080932387,-1.297362734,68719469800,24,24,0,0,0,0,0,0,0,24,33051857,22304830.714285713,0.347303276377549,3321279.8333333335,5185275,1209135.6377805455,3321279.8333333335,0.23619531680671124,-1.727647504,33051857,25,25,0,0,0,0,0,0,0,25,719,716.5714285714286,0.002999278069217639,0.8333333333333334,2,0.983192080250175,0.8333333333333334,-0.066195906,-1.86989053,719,35,30.571428571428573,0.10825265018002525,-0.833333333,2,3.250640962435973,-0.833333333,0.3736349429601088,-2.233860113,29,1
128,115.42857142857143,0.08818738756361312,4,8,4.381780460041329,4,0.2219026582569523,-1.714878893,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.2857142857142856,1.707825127659933,1.3333333333333333,8,3.265986323710904,1.3333333333333333,1.2296340919151518,-0.84,8,8,2.2857142857142856,1.707825127659933,1.3333333333333333,8,3.265986323710904,1.3333333333333333,1.2296340919151518,-0.84,8,51279090616,51078048318.85714,0.002824967007751293,64854888,107967616,28247071.25713469,64854888,0.07111243329210407,-1.45086083,51279090616,4,4,0,0,0,0,0,0,0,4,151429271,140975387.57142857,0.04482426868100364,3173874.8333333335,6362572,1727760.0900876739,3173874.8333333335,0.38507788785053915,0.04355408129400207,151429271,4,4,0,0,0,0,0,0,0,4,477,474,0.004557482910272757,1,1,0,1,0,-1.2,477,38,36.57142857142857,0.034792680249706734,0.16666666666666666,3,1.9407902170679516,0.16666666666666666,-0.221902658,-1.714878893,37,1
40,40,0,0,0,0,0,0,0,40,15,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,160,157.71428571428572,0.03834422189948681,2.6666666666666665,16,6.531972647421808,2.6666666666666665,-2.645751311,7.000000000000039,160,160,157.71428571428572,0.03834422189948681,2.6666666666666665,16,6.531972647421808,2.6666666666666665,-2.645751311,7.000000000000039,160,46078832976,45923207780.57143,0.0024770055712838965,53397837.333333336,71457024,17481008.040008433,53397837.333333336,-0.148000045,-1.046997718,46078832976,8,8,0,0,0,0,0,0,0,8,906819118,897385351,0.006558581664020788,2794524.1666666665,4870728,1118621.5168823486,2794524.1666666665,0.39879270011340756,-0.593845823,906819118,8,8,0,0,0,0,0,0,0,8,397,394,0.0054828601509372766,1,1,0,1,0,-1.2,397,43,41.142857142857146,0.038247017689486816,-0.166666667,3,2.8577380332470415,-0.166666667,0.0366628216905059,-1.683727811,42,1
144,144,0,0,0,0,0,0,0,144,30,28.857142857142858,0.031178949880678517,0.3333333333333333,1,0.5163977794943223,0.3333333333333333,0.353044967437826,-1.816608997,30,4295163907,4295163907,0,0,0,0,0,0,0,4295163907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25047E+11,124855498357.71428,0.0011471045455838666,66702852,84465952,19435680.95644676,66702852,-0.10922449,-1.09420861,1.25047E+11,11,11,0,0,0,0,0,0,0,11,67323882,58099212.571428575,0.1305361338250523,3709509.3333333335,7889595,2144764.0772745768,3709509.3333333335,-0.647595631,0.1309212510497364,67323882,12,12,0,0,0,0,0,0,0,12,1899,1896.4285714285713,0.0011734660585609965,1,2,1.0954451150103321,1,-0.248875486,-0.944378698,1899,29,28.857142857142858,0.013097778767646485,0,1,0.6324555320336759,0,-2.645751311,7.000000000000039,29,1
16,8,0.816496580927726,2.6666666666666665,8,4.1311822359545785,2.6666666666666665,0,-1.2,16,163,125.28571428571429,0.3656746152178285,17.833333333333332,48,19.589963416675047,17.833333333333332,-0.858861019,-1.30975562,163,0,0,0,0,0,0,0,0,0,0,2400,1985.142857142857,0.1466813648386294,130.66666666666666,256,133.9293346010002,130.66666666666666,0.3016973004987348,-1.262871624,2400,2400,1985.142857142857,0.1466813648386294,130.66666666666666,256,133.9293346010002,130.66666666666666,0.3016973004987348,-1.262871624,2400,1.28825E+11,128667588738.28572,0.0009171684991630004,54205377.333333336,89356160,36270415.087174386,54205377.333333336,0.01638615090364333,-1.222220605,1.28825E+11,16,16,0,0,0,0,0,0,0,16,785659849,776182107.4285715,0.010336252567893719,3610965.1666666665,5583817,1565711.4642923728,3610965.1666666665,-0.451341235,-1.10771884,785659849,16,16,0,0,0,0,0,0,0,16,3245,3241.5714285714284,0.0010665264183119096,1.3333333333333333,4,1.3662601021279464,1.3333333333333333,-0.340185202,-2.269097316,3245,36,35.285714285714285,0.013828543543805126,-0.166666667,1,0.7527726527090811,-0.166666667,1.22963409191516,-0.84,35,1
160,144,0.06415002990995841,5.333333333333333,16,8.262364471909157,5.333333333333333,0,3,160,77,63,0.10647942749999,3.3333333333333335,12,4.457203906785808,3.3333333333333335,1.859746018619825,3.8738765432098763,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39409E+11,1.39298E+11,0.0006086353498731782,39130186.666666664,51179968,12322955.015729154,39130186.666666664,-0.249876159,-1.253326022,1.39409E+11,17,17,0,0,0,0,0,0,0,17,4389786159,4378722486.428572,0.0021589644435036502,4070790.8333333335,7866809,2107979.8792088516,4070790.8333333335,-0.347153039,-1.753647321,4389786159,17,17,0,0,0,0,0,0,0,17,11057,11052.857142857143,0.00023024237156326545,1.1666666666666667,2,0.752772652709081,1.1666666666666667,0.6466382150764735,-0.856531142,11057,33,32,0.02551551815399144,-0.166666667,1,0.9831920802501752,-0.166666667,0,-1.2,32,1
17592,9830.857142857143,0.451032315342877,2208,5496,1748.0906155002376,2208,0.6952205020751713,0.3722564136604811,17592,99,46.142857142857146,0.59606435209453,14.5,49,17.941571837495175,14.5,1.0854810722188961,2.2722522104452194,99,0,0,0,0,0,0,0,0,0,0,264,165.71428571428572,0.3828880385949506,30.666666666666668,64,21.115555087817764,30.666666666666668,0.1279924047594209,-0.639013181,264,264,165.71428571428572,0.3828880385949506,30.666666666666668,64,21.115555087817764,30.666666666666668,0.1279924047594209,-0.639013181,264,95760978656,95689549886.85715,0.0006388167460181256,28553665.333333332,51139544,14863571.16227406,28553665.333333332,-0.58954903,-0.706537572,95760978656,10,10,0,0,0,0,0,0,0,10,62197561,49033749,0.22180518250847975,4671412.166666667,7168541,2203311.8650789694,4671412.166666667,-0.068657558,-1.646313584,62197561,11,11,0,0,0,0,0,0,0,11,1436,1272,0.060565213197362924,34.166666666666664,132,55.358528400479244,34.166666666666664,2.113621774554435,4.355010104551626,1436,37,35.857142857142854,0.03751513118678761,-0.166666667,3,2.316606713852541,-0.166666667,-1.948469405,4.583933518005507,36,1
